lat,lon,alt
47.3840872,8.5451589,471.104
47.3840853,8.5451588,471.122
47.3840853,8.5451588,471.122
47.3840853,8.5451588,471.122
47.3840853,8.5451588,471.122
47.3840853,8.5451588,471.122
47.3840853,8.5451588,471.122
47.3840831,8.5451587,471.238
47.3840831,8.5451587,471.238
47.3840831,8.5451587,471.238
47.3840831,8.5451587,471.238
47.3840831,8.5451587,471.238
47.3840831,8.5451587,471.238
47.3840814,8.5451589,471.3
47.3840814,8.5451589,471.3
47.3840814,8.5451589,471.3
47.3840814,8.5451589,471.3
47.3840814,8.5451589,471.3
47.3840814,8.5451589,471.3
47.3840799,8.5451582,471.389
47.3840799,8.5451582,471.389
47.3840799,8.5451582,471.389
47.3840799,8.5451582,471.389
47.3840799,8.5451582,471.389
47.3840799,8.5451582,471.389
47.3840785,8.5451583,471.406
47.3840785,8.5451583,471.406
47.3840785,8.5451583,471.406
47.3840785,8.5451583,471.406
47.3840785,8.5451583,471.406
47.3840785,8.5451583,471.406
47.3840773,8.5451576,471.529
47.3840773,8.5451576,471.529
47.3840773,8.5451576,471.529
47.3840773,8.5451576,471.529
47.3840773,8.5451576,471.529
47.3840773,8.5451576,471.529
47.384077,8.5451593,471.443
47.384077,8.5451593,471.443
47.384077,8.5451593,471.443
47.384077,8.5451593,471.443
47.384077,8.5451593,471.443
47.384077,8.5451593,471.443
47.3840758,8.5451596,471.425
47.3840758,8.5451596,471.425
47.3840758,8.5451596,471.425
47.3840758,8.5451596,471.425
47.3840758,8.5451596,471.425
47.3840758,8.5451596,471.425
47.3840746,8.5451597,471.451
47.3840746,8.5451597,471.451
47.3840746,8.5451597,471.451
47.3840746,8.5451597,471.451
47.3840746,8.5451597,471.451
47.3840746,8.5451597,471.451
47.3840738,8.5451605,471.509
47.3840738,8.5451605,471.509
47.3840738,8.5451605,471.509
47.3840738,8.5451605,471.509
47.3840738,8.5451605,471.509
47.3840738,8.5451605,471.509
47.3840724,8.5451605,471.523
47.3840724,8.5451605,471.523
47.3840724,8.5451605,471.523
47.3840724,8.5451605,471.523
47.3840724,8.5451605,471.523
47.3840724,8.5451605,471.523
47.3840712,8.5451611,471.578
47.3840712,8.5451611,471.578
47.3840712,8.5451611,471.578
47.3840712,8.5451611,471.578
47.3840712,8.5451611,471.578
47.3840712,8.5451611,471.578
47.3840701,8.5451613,471.652
47.3840701,8.5451613,471.652
47.3840701,8.5451613,471.652
47.3840701,8.5451613,471.652
47.3840701,8.5451613,471.652
47.3840701,8.5451613,471.652
47.3840691,8.5451617,471.761
47.3840691,8.5451617,471.761
47.3840691,8.5451617,471.761
47.3840691,8.5451617,471.761
47.3840691,8.5451617,471.761
47.3840691,8.5451617,471.761
47.3840682,8.545162,471.829
47.3840682,8.545162,471.829
47.3840682,8.545162,471.829
47.3840682,8.545162,471.829
47.3840682,8.545162,471.829
47.3840682,8.545162,471.829
47.3840673,8.5451621,471.94
47.3840673,8.5451621,471.94
47.3840673,8.5451621,471.94
47.3840673,8.5451621,471.94
47.3840673,8.5451621,471.94
47.3840673,8.5451621,471.94
47.3840662,8.5451616,472.068
47.3840662,8.5451616,472.068
47.3840662,8.5451616,472.068
47.3840662,8.5451616,472.068
47.3840662,8.5451616,472.068
47.3840662,8.5451616,472.068
47.3840656,8.5451623,472.086
47.3840656,8.5451623,472.086
47.3840656,8.5451623,472.086
47.3840656,8.5451623,472.086
47.3840656,8.5451623,472.086
47.3840656,8.5451623,472.086
47.3840648,8.5451626,472.111
47.3840648,8.5451626,472.111
47.3840648,8.5451626,472.111
47.3840648,8.5451626,472.111
47.3840648,8.5451626,472.111
47.3840648,8.5451626,472.111
47.3840639,8.545162,472.108
47.3840639,8.545162,472.108
47.3840639,8.545162,472.108
47.3840639,8.545162,472.108
47.3840639,8.545162,472.108
47.3840639,8.545162,472.108
47.3840634,8.5451618,472.141
47.3840634,8.5451618,472.141
47.3840634,8.5451618,472.141
47.3840634,8.5451618,472.141
47.3840634,8.5451618,472.141
47.3840634,8.5451618,472.141
47.3840632,8.5451618,472.156
47.3840632,8.5451618,472.156
47.3840632,8.5451618,472.156
47.3840632,8.5451618,472.156
47.3840632,8.5451618,472.156
47.3840632,8.5451618,472.156
47.3840631,8.5451621,472.263
47.3840631,8.5451621,472.263
47.3840631,8.5451621,472.263
47.3840631,8.5451621,472.263
47.3840631,8.5451621,472.263
47.3840631,8.5451621,472.263
47.3840632,8.5451627,472.367
47.3840632,8.5451627,472.367
47.3840632,8.5451627,472.367
47.3840632,8.5451627,472.367
47.3840632,8.5451627,472.367
47.3840632,8.5451627,472.367
47.3840639,8.5451633,472.479
47.3840639,8.5451633,472.479
47.3840639,8.5451633,472.479
47.3840639,8.5451633,472.479
47.3840639,8.5451633,472.479
47.3840639,8.5451633,472.479
47.3840641,8.545164,472.537
47.3840641,8.545164,472.537
47.3840641,8.545164,472.537
47.3840641,8.545164,472.537
47.3840641,8.545164,472.537
47.3840641,8.545164,472.537
47.3840643,8.5451646,472.553
47.3840643,8.5451646,472.553
47.3840643,8.5451646,472.553
47.3840643,8.5451646,472.553
47.3840643,8.5451646,472.553
47.3840643,8.5451646,472.553
47.3840651,8.5451653,472.672
47.3840651,8.5451653,472.672
47.3840651,8.5451653,472.672
47.3840651,8.5451653,472.672
47.3840651,8.5451653,472.672
47.3840651,8.5451653,472.672
47.3840658,8.5451654,472.646
47.3840658,8.5451654,472.646
47.3840658,8.5451654,472.646
47.3840658,8.5451654,472.646
47.3840658,8.5451654,472.646
47.3840658,8.5451654,472.646
47.3840663,8.5451648,472.66
47.3840663,8.5451648,472.66
47.3840663,8.5451648,472.66
47.3840663,8.5451648,472.66
47.3840663,8.5451648,472.66
47.3840663,8.5451648,472.66
47.3840665,8.5451642,472.712
47.3840665,8.5451642,472.712
47.3840665,8.5451642,472.712
47.3840665,8.5451642,472.712
47.3840665,8.5451642,472.712
47.3840665,8.5451642,472.712
47.3840662,8.5451621,472.795
47.3840662,8.5451621,472.795
47.3840662,8.5451621,472.795
47.3840662,8.5451621,472.795
47.3840662,8.5451621,472.795
47.3840662,8.5451621,472.795
47.3840666,8.5451617,472.815
47.3840666,8.5451617,472.815
47.3840666,8.5451617,472.815
47.3840666,8.5451617,472.815
47.3840666,8.5451617,472.815
47.3840666,8.5451617,472.815
47.3840669,8.5451607,472.896
47.3840669,8.5451607,472.896
47.3840669,8.5451607,472.896
47.3840669,8.5451607,472.896
47.3840669,8.5451607,472.896
47.3840669,8.5451607,472.896
47.3840676,8.5451612,472.968
47.3840676,8.5451612,472.968
47.3840676,8.5451612,472.968
47.3840676,8.5451612,472.968
47.3840676,8.5451612,472.968
47.3840676,8.5451612,472.968
47.3840684,8.5451617,472.959
47.3840684,8.5451617,472.959
47.3840684,8.5451617,472.959
47.3840684,8.5451617,472.959
47.3840684,8.5451617,472.959
47.3840684,8.5451617,472.959
47.384069,8.5451621,472.948
47.384069,8.5451621,472.948
47.384069,8.5451621,472.948
47.384069,8.5451621,472.948
47.384069,8.5451621,472.948
47.384069,8.5451621,472.948
47.3840695,8.545163,472.898
47.3840695,8.545163,472.898
47.3840695,8.545163,472.898
47.3840695,8.545163,472.898
47.3840695,8.545163,472.898
47.3840695,8.545163,472.898
47.3840699,8.5451637,472.89
47.3840699,8.5451637,472.89
47.3840699,8.5451637,472.89
47.3840699,8.5451637,472.89
47.3840699,8.5451637,472.89
47.3840699,8.5451637,472.89
47.3840706,8.5451648,472.795
47.3840706,8.5451648,472.795
47.3840706,8.5451648,472.795
47.3840706,8.5451648,472.795
47.3840706,8.5451648,472.795
47.3840706,8.5451648,472.795
47.3840711,8.5451651,472.684
47.3840711,8.5451651,472.684
47.3840711,8.5451651,472.684
47.3840711,8.5451651,472.684
47.3840711,8.5451651,472.684
47.3840711,8.5451651,472.684
47.3840719,8.5451663,472.563
47.3840719,8.5451663,472.563
47.3840719,8.5451663,472.563
47.3840719,8.5451663,472.563
47.3840719,8.5451663,472.563
47.3840719,8.5451663,472.563
47.3840728,8.5451671,472.401
47.3840728,8.5451671,472.401
47.3840728,8.5451671,472.401
47.3840728,8.5451671,472.401
47.3840728,8.5451671,472.401
47.3840728,8.5451671,472.401
47.384074,8.5451692,472.215
47.384074,8.5451692,472.215
47.384074,8.5451692,472.215
47.384074,8.5451692,472.215
47.384074,8.5451692,472.215
47.384074,8.5451692,472.215
47.3840747,8.5451706,472.098
47.3840747,8.5451706,472.098
47.3840747,8.5451706,472.098
47.3840747,8.5451706,472.098
47.3840747,8.5451706,472.098
47.3840747,8.5451706,472.098
47.3840749,8.5451715,472.004
47.3840749,8.5451715,472.004
47.3840749,8.5451715,472.004
47.3840749,8.5451715,472.004
47.3840749,8.5451715,472.004
47.3840749,8.5451715,472.004
47.3840753,8.5451727,471.924
47.3840753,8.5451727,471.924
47.3840753,8.5451727,471.924
47.3840753,8.5451727,471.924
47.3840753,8.5451727,471.924
47.3840753,8.5451727,471.924
47.3840755,8.5451741,471.879
47.3840755,8.5451741,471.879
47.3840755,8.5451741,471.879
47.3840755,8.5451741,471.879
47.3840755,8.5451741,471.879
47.3840755,8.5451741,471.879
47.3840753,8.5451746,471.81
47.3840753,8.5451746,471.81
47.3840753,8.5451746,471.81
47.3840753,8.5451746,471.81
47.3840753,8.5451746,471.81
47.3840753,8.5451746,471.81
47.3840754,8.5451761,471.729
47.3840754,8.5451761,471.729
47.3840754,8.5451761,471.729
47.3840754,8.5451761,471.729
47.3840754,8.5451761,471.729
47.3840754,8.5451761,471.729
47.3840751,8.5451768,471.671
47.3840751,8.5451768,471.671
47.3840751,8.5451768,471.671
47.3840751,8.5451768,471.671
47.3840751,8.5451768,471.671
47.3840751,8.5451768,471.671
47.3840746,8.5451767,471.516
47.3840746,8.5451767,471.516
47.3840746,8.5451767,471.516
47.3840746,8.5451767,471.516
47.3840746,8.5451767,471.516
47.3840746,8.5451767,471.516
47.3840743,8.5451775,471.394
47.3840743,8.5451775,471.394
47.3840743,8.5451775,471.394
47.3840743,8.5451775,471.394
47.3840743,8.5451775,471.394
47.3840743,8.5451775,471.394
47.3840736,8.545178,471.224
47.3840736,8.545178,471.224
47.3840736,8.545178,471.224
47.3840736,8.545178,471.224
47.3840736,8.545178,471.224
47.3840736,8.545178,471.224
47.3840726,8.5451785,471.156
47.3840726,8.5451785,471.156
47.3840726,8.5451785,471.156
47.3840726,8.5451785,471.156
47.3840726,8.5451785,471.156
47.3840726,8.5451785,471.156
47.3840721,8.5451799,471.143
47.3840721,8.5451799,471.143
47.3840721,8.5451799,471.143
47.3840721,8.5451799,471.143
47.3840721,8.5451799,471.143
47.3840721,8.5451799,471.143
47.384071,8.5451805,471.118
47.384071,8.5451805,471.118
47.384071,8.5451805,471.118
47.384071,8.5451805,471.118
47.384071,8.5451805,471.118
47.384071,8.5451805,471.118
47.3840697,8.5451807,471.093
47.3840697,8.5451807,471.093
47.3840697,8.5451807,471.093
47.3840697,8.5451807,471.093
47.3840697,8.5451807,471.093
47.3840697,8.5451807,471.093
47.3840679,8.5451809,471.028
47.3840679,8.5451809,471.028
47.3840679,8.5451809,471.028
47.3840679,8.5451809,471.028
47.3840679,8.5451809,471.028
47.3840679,8.5451809,471.028
47.384066,8.5451805,470.994
47.384066,8.5451805,470.994
47.384066,8.5451805,470.994
47.384066,8.5451805,470.994
47.384066,8.5451805,470.994
47.384066,8.5451805,470.994
47.3840644,8.5451806,470.935
47.3840644,8.5451806,470.935
47.3840644,8.5451806,470.935
47.3840644,8.5451806,470.935
47.3840644,8.5451806,470.935
47.3840644,8.5451806,470.935
47.3840624,8.5451801,470.992
47.3840624,8.5451801,470.992
47.3840624,8.5451801,470.992
47.3840624,8.5451801,470.992
47.3840624,8.5451801,470.992
47.3840624,8.5451801,470.992
47.3840605,8.5451805,471.054
47.3840605,8.5451805,471.054
47.3840605,8.5451805,471.054
47.3840605,8.5451805,471.054
47.3840605,8.5451805,471.054
47.3840605,8.5451805,471.054
47.3840584,8.5451804,471.191
47.3840584,8.5451804,471.191
47.3840584,8.5451804,471.191
47.3840584,8.5451804,471.191
47.3840584,8.5451804,471.191
47.3840584,8.5451804,471.191
47.3840563,8.5451799,471.192
47.3840563,8.5451799,471.192
47.3840563,8.5451799,471.192
47.3840563,8.5451799,471.192
47.3840563,8.5451799,471.192
47.3840563,8.5451799,471.192
47.3840547,8.5451803,471.218
47.3840547,8.5451803,471.218
47.3840547,8.5451803,471.218
47.3840547,8.5451803,471.218
47.3840547,8.5451803,471.218
47.3840547,8.5451803,471.218
47.3840531,8.5451796,471.385
47.3840531,8.5451796,471.385
47.3840531,8.5451796,471.385
47.3840531,8.5451796,471.385
47.3840531,8.5451796,471.385
47.3840531,8.5451796,471.385
47.3840521,8.5451808,471.354
47.3840521,8.5451808,471.354
47.3840521,8.5451808,471.354
47.3840521,8.5451808,471.354
47.3840521,8.5451808,471.354
47.3840521,8.5451808,471.354
47.3840506,8.5451819,471.316
47.3840506,8.5451819,471.316
47.3840506,8.5451819,471.316
47.3840506,8.5451819,471.316
47.3840506,8.5451819,471.316
47.3840506,8.5451819,471.316
47.3840491,8.545183,471.25
47.3840491,8.545183,471.25
47.3840491,8.545183,471.25
47.3840491,8.545183,471.25
47.3840491,8.545183,471.25
47.3840491,8.545183,471.25
47.3840475,8.5451835,471.203
47.3840475,8.5451835,471.203
47.3840475,8.5451835,471.203
47.3840475,8.5451835,471.203
47.3840475,8.5451835,471.203
47.3840475,8.5451835,471.203
47.3840456,8.545183,471.177
47.3840456,8.545183,471.177
47.3840456,8.545183,471.177
47.3840456,8.545183,471.177
47.3840456,8.545183,471.177
47.3840456,8.545183,471.177
47.3840437,8.5451826,471.19
47.3840437,8.5451826,471.19
47.3840437,8.5451826,471.19
47.3840437,8.5451826,471.19
47.3840437,8.5451826,471.19
47.3840437,8.5451826,471.19
47.3840422,8.5451829,471.184
47.3840422,8.5451829,471.184
47.3840422,8.5451829,471.184
47.3840422,8.5451829,471.184
47.3840422,8.5451829,471.184
47.3840422,8.5451829,471.184
47.3840405,8.5451827,471.173
47.3840405,8.5451827,471.173
47.3840405,8.5451827,471.173
47.3840405,8.5451827,471.173
47.3840405,8.5451827,471.173
47.3840405,8.5451827,471.173
47.3840386,8.5451823,471.144
47.3840386,8.5451823,471.144
47.3840386,8.5451823,471.144
47.3840386,8.5451823,471.144
47.3840386,8.5451823,471.144
47.3840386,8.5451823,471.144
47.3840376,8.5451843,471.028
47.3840376,8.5451843,471.028
47.3840376,8.5451843,471.028
47.3840376,8.5451843,471.028
47.3840376,8.5451843,471.028
47.3840376,8.5451843,471.028
47.384036,8.5451843,471.084
47.384036,8.5451843,471.084
47.384036,8.5451843,471.084
47.384036,8.5451843,471.084
47.384036,8.5451843,471.084
47.384036,8.5451843,471.084
47.3840333,8.5451816,471.189
47.3840333,8.5451816,471.189
47.3840333,8.5451816,471.189
47.3840333,8.5451816,471.189
47.3840333,8.5451816,471.189
47.3840333,8.5451816,471.189
47.3840308,8.54518,471.229
47.3840308,8.54518,471.229
47.3840308,8.54518,471.229
47.3840308,8.54518,471.229
47.3840308,8.54518,471.229
47.3840308,8.54518,471.229
47.3840285,8.5451781,471.241
47.3840285,8.5451781,471.241
47.3840285,8.5451781,471.241
47.3840285,8.5451781,471.241
47.3840285,8.5451781,471.241
47.3840285,8.5451781,471.241
47.3840272,8.5451778,471.18
47.3840272,8.5451778,471.18
47.3840272,8.5451778,471.18
47.3840272,8.5451778,471.18
47.3840272,8.5451778,471.18
47.3840272,8.5451778,471.18
47.384026,8.5451771,471.163
47.384026,8.5451771,471.163
47.384026,8.5451771,471.163
47.384026,8.5451771,471.163
47.384026,8.5451771,471.163
47.384026,8.5451771,471.163
47.3840255,8.5451772,471.135
47.3840255,8.5451772,471.135
47.3840255,8.5451772,471.135
47.3840255,8.5451772,471.135
47.3840255,8.5451772,471.135
47.3840255,8.5451772,471.135
47.3840242,8.545176,471.097
47.3840242,8.545176,471.097
47.3840242,8.545176,471.097
47.3840242,8.545176,471.097
47.3840242,8.545176,471.097
47.3840242,8.545176,471.097
47.3840233,8.5451763,470.971
47.3840233,8.5451763,470.971
47.3840233,8.5451763,470.971
47.3840233,8.5451763,470.971
47.3840233,8.5451763,470.971
47.3840233,8.5451763,470.971
47.3840218,8.5451753,470.892
47.3840218,8.5451753,470.892
47.3840218,8.5451753,470.892
47.3840218,8.5451753,470.892
47.3840218,8.5451753,470.892
47.3840218,8.5451753,470.892
47.3840206,8.5451748,470.865
47.3840206,8.5451748,470.865
47.3840206,8.5451748,470.865
47.3840206,8.5451748,470.865
47.3840206,8.5451748,470.865
47.3840206,8.5451748,470.865
47.384019,8.5451732,470.817
47.384019,8.5451732,470.817
47.384019,8.5451732,470.817
47.384019,8.5451732,470.817
47.384019,8.5451732,470.817
47.384019,8.5451732,470.817
47.3840173,8.5451711,470.832
47.3840173,8.5451711,470.832
47.3840173,8.5451711,470.832
47.3840173,8.5451711,470.832
47.3840173,8.5451711,470.832
47.3840173,8.5451711,470.832
47.3840163,8.5451707,470.792
47.3840163,8.5451707,470.792
47.3840163,8.5451707,470.792
47.3840163,8.5451707,470.792
47.3840163,8.5451707,470.792
47.3840163,8.5451707,470.792
47.384015,8.5451699,470.777
47.384015,8.5451699,470.777
47.384015,8.5451699,470.777
47.384015,8.5451699,470.777
47.384015,8.5451699,470.777
47.384015,8.5451699,470.777
47.3840143,8.5451705,470.72
47.3840143,8.5451705,470.72
47.3840143,8.5451705,470.72
47.3840143,8.5451705,470.72
47.3840143,8.5451705,470.72
47.3840143,8.5451705,470.72
47.3840132,8.5451699,470.707
47.3840132,8.5451699,470.707
47.3840132,8.5451699,470.707
47.3840132,8.5451699,470.707
47.3840132,8.5451699,470.707
47.3840132,8.5451699,470.707
47.3840127,8.5451709,470.785
47.3840127,8.5451709,470.785
47.3840127,8.5451709,470.785
47.3840127,8.5451709,470.785
47.3840127,8.5451709,470.785
47.3840127,8.5451709,470.785
47.3840118,8.5451708,470.793
47.3840118,8.5451708,470.793
47.3840118,8.5451708,470.793
47.3840118,8.5451708,470.793
47.3840118,8.5451708,470.793
47.3840118,8.5451708,470.793
47.3840113,8.54517,471.036
47.3840113,8.54517,471.036
47.3840113,8.54517,471.036
47.3840113,8.54517,471.036
47.3840113,8.54517,471.036
47.3840113,8.54517,471.036
47.384011,8.5451706,470.974
47.384011,8.5451706,470.974
47.384011,8.5451706,470.974
47.384011,8.5451706,470.974
47.384011,8.5451706,470.974
47.384011,8.5451706,470.974
47.3840101,8.5451703,471.051
47.3840101,8.5451703,471.051
47.3840101,8.5451703,471.051
47.3840101,8.5451703,471.051
47.3840101,8.5451703,471.051
47.3840101,8.5451703,471.051
47.384009,8.5451705,471.018
47.384009,8.5451705,471.018
47.384009,8.5451705,471.018
47.384009,8.5451705,471.018
47.384009,8.5451705,471.018
47.384009,8.5451705,471.018
47.3840073,8.5451686,470.977
47.3840073,8.5451686,470.977
47.3840073,8.5451686,470.977
47.3840073,8.5451686,470.977
47.3840073,8.5451686,470.977
47.3840073,8.5451686,470.977
47.3840066,8.5451682,470.947
47.3840066,8.5451682,470.947
47.3840066,8.5451682,470.947
47.3840066,8.5451682,470.947
47.3840066,8.5451682,470.947
47.3840066,8.5451682,470.947
47.3840055,8.545167,470.901
47.3840055,8.545167,470.901
47.3840055,8.545167,470.901
47.3840055,8.545167,470.901
47.3840055,8.545167,470.901
47.3840055,8.545167,470.901
47.3840046,8.5451664,470.913
47.3840046,8.5451664,470.913
47.3840046,8.5451664,470.913
47.3840046,8.5451664,470.913
47.3840046,8.5451664,470.913
47.3840046,8.5451664,470.913
47.3840039,8.5451661,470.935
47.3840039,8.5451661,470.935
47.3840039,8.5451661,470.935
47.3840039,8.5451661,470.935
47.3840039,8.5451661,470.935
47.3840039,8.5451661,470.935
47.384003,8.5451659,470.919
47.384003,8.5451659,470.919
47.384003,8.5451659,470.919
47.384003,8.5451659,470.919
47.384003,8.5451659,470.919
47.384003,8.5451659,470.919
47.384002,8.5451658,470.929
47.384002,8.5451658,470.929
47.384002,8.5451658,470.929
47.384002,8.5451658,470.929
47.384002,8.5451658,470.929
47.384002,8.5451658,470.929
47.3840009,8.5451665,470.972
47.3840009,8.5451665,470.972
47.3840009,8.5451665,470.972
47.3840009,8.5451665,470.972
47.3840009,8.5451665,470.972
47.3840009,8.5451665,470.972
47.3839997,8.5451668,471.002
47.3839997,8.5451668,471.002
47.3839997,8.5451668,471.002
47.3839997,8.5451668,471.002
47.3839997,8.5451668,471.002
47.3839997,8.5451668,471.002
47.3839983,8.5451657,471.093
47.3839983,8.5451657,471.093
47.3839983,8.5451657,471.093
47.3839983,8.5451657,471.093
47.3839983,8.5451657,471.093
47.3839983,8.5451657,471.093
47.383997,8.545165,471.25
47.383997,8.545165,471.25
47.383997,8.545165,471.25
47.383997,8.545165,471.25
47.383997,8.545165,471.25
47.383997,8.545165,471.25
47.3839963,8.5451659,471.35
47.3839963,8.5451659,471.35
47.3839963,8.5451659,471.35
47.3839963,8.5451659,471.35
47.3839963,8.5451659,471.35
47.3839963,8.5451659,471.35
47.3839952,8.5451664,471.423
47.3839952,8.5451664,471.423
47.3839952,8.5451664,471.423
47.3839952,8.5451664,471.423
47.3839952,8.5451664,471.423
47.3839952,8.5451664,471.423
47.3839932,8.5451651,471.57
47.3839932,8.5451651,471.57
47.3839932,8.5451651,471.57
47.3839932,8.5451651,471.57
47.3839932,8.5451651,471.57
47.3839932,8.5451651,471.57
47.383992,8.5451653,471.551
47.383992,8.5451653,471.551
47.383992,8.5451653,471.551
47.383992,8.5451653,471.551
47.383992,8.5451653,471.551
47.383992,8.5451653,471.551
47.3839913,8.5451658,471.561
47.3839913,8.5451658,471.561
47.3839913,8.5451658,471.561
47.3839913,8.5451658,471.561
47.3839913,8.5451658,471.561
47.3839913,8.5451658,471.561
47.3839908,8.5451671,471.584
47.3839908,8.5451671,471.584
47.3839908,8.5451671,471.584
47.3839908,8.5451671,471.584
47.3839908,8.5451671,471.584
47.3839908,8.5451671,471.584
47.3839904,8.5451681,471.602
47.3839904,8.5451681,471.602
47.3839904,8.5451681,471.602
47.3839904,8.5451681,471.602
47.3839904,8.5451681,471.602
47.3839904,8.5451681,471.602
47.3839896,8.5451682,471.631
47.3839896,8.5451682,471.631
47.3839896,8.5451682,471.631
47.3839896,8.5451682,471.631
47.3839896,8.5451682,471.631
47.3839896,8.5451682,471.631
47.3839894,8.54517,471.602
47.3839894,8.54517,471.602
47.3839894,8.54517,471.602
47.3839894,8.54517,471.602
47.3839894,8.54517,471.602
47.3839894,8.54517,471.602
47.3839889,8.5451716,471.643
47.3839889,8.5451716,471.643
47.3839889,8.5451716,471.643
47.3839889,8.5451716,471.643
47.3839889,8.5451716,471.643
47.3839889,8.5451716,471.643
47.3839881,8.5451715,471.715
47.3839881,8.5451715,471.715
47.3839881,8.5451715,471.715
47.3839881,8.5451715,471.715
47.3839881,8.5451715,471.715
47.3839881,8.5451715,471.715
47.3839878,8.5451724,471.808
47.3839878,8.5451724,471.808
47.3839878,8.5451724,471.808
47.3839878,8.5451724,471.808
47.3839878,8.5451724,471.808
47.3839878,8.5451724,471.808
47.383987,8.5451729,471.836
47.383987,8.5451729,471.836
47.383987,8.5451729,471.836
47.383987,8.5451729,471.836
47.383987,8.5451729,471.836
47.383987,8.5451729,471.836
47.3839865,8.5451741,471.835
47.3839865,8.5451741,471.835
47.3839865,8.5451741,471.835
47.3839865,8.5451741,471.835
47.3839865,8.5451741,471.835
47.3839865,8.5451741,471.835
47.3839857,8.545175,471.845
47.3839857,8.545175,471.845
47.3839857,8.545175,471.845
47.3839857,8.545175,471.845
47.3839857,8.545175,471.845
47.3839857,8.545175,471.845
47.383984,8.5451745,471.926
47.383984,8.5451745,471.926
47.383984,8.5451745,471.926
47.383984,8.5451745,471.926
47.383984,8.5451745,471.926
47.383984,8.5451745,471.926
47.3839826,8.5451738,471.953
47.3839826,8.5451738,471.953
47.3839826,8.5451738,471.953
47.3839826,8.5451738,471.953
47.3839826,8.5451738,471.953
47.3839826,8.5451738,471.953
47.3839814,8.5451733,472.054
47.3839814,8.5451733,472.054
47.3839814,8.5451733,472.054
47.3839814,8.5451733,472.054
47.3839814,8.5451733,472.054
47.3839814,8.5451733,472.054
47.3839803,8.5451731,472.116
47.3839803,8.5451731,472.116
47.3839803,8.5451731,472.116
47.3839803,8.5451731,472.116
47.3839803,8.5451731,472.116
47.3839803,8.5451731,472.116
47.3839791,8.5451726,472.164
47.3839791,8.5451726,472.164
47.3839791,8.5451726,472.164
47.3839791,8.5451726,472.164
47.3839791,8.5451726,472.164
47.3839791,8.5451726,472.164
47.3839781,8.5451729,472.189
47.3839781,8.5451729,472.189
47.3839781,8.5451729,472.189
47.3839781,8.5451729,472.189
47.3839781,8.5451729,472.189
47.3839781,8.5451729,472.189
47.3839771,8.5451724,472.214
47.3839771,8.5451724,472.214
47.3839771,8.5451724,472.214
47.3839771,8.5451724,472.214
47.3839771,8.5451724,472.214
47.3839771,8.5451724,472.214
47.3839757,8.5451703,472.331
47.3839757,8.5451703,472.331
47.3839757,8.5451703,472.331
47.3839757,8.5451703,472.331
47.3839757,8.5451703,472.331
47.3839757,8.5451703,472.331
47.3839744,8.5451699,472.367
47.3839744,8.5451699,472.367
47.3839744,8.5451699,472.367
47.3839744,8.5451699,472.367
47.3839744,8.5451699,472.367
47.3839744,8.5451699,472.367
47.3839739,8.5451719,472.203
47.3839739,8.5451719,472.203
47.3839739,8.5451719,472.203
47.3839739,8.5451719,472.203
47.3839739,8.5451719,472.203
47.3839739,8.5451719,472.203
47.3839734,8.5451743,472.107
47.3839734,8.5451743,472.107
47.3839734,8.5451743,472.107
47.3839734,8.5451743,472.107
47.3839734,8.5451743,472.107
47.3839734,8.5451743,472.107
47.3839722,8.5451737,472.104
47.3839722,8.5451737,472.104
47.3839722,8.5451737,472.104
47.3839722,8.5451737,472.104
47.3839722,8.5451737,472.104
47.3839722,8.5451737,472.104
47.3839718,8.5451752,472.01
47.3839718,8.5451752,472.01
47.3839718,8.5451752,472.01
47.3839718,8.5451752,472.01
47.3839718,8.5451752,472.01
47.3839718,8.5451752,472.01
47.3839712,8.5451765,471.878
47.3839712,8.5451765,471.878
47.3839712,8.5451765,471.878
47.3839712,8.5451765,471.878
47.3839712,8.5451765,471.878
47.3839712,8.5451765,471.878
47.3839703,8.5451779,471.824
47.3839703,8.5451779,471.824
47.3839703,8.5451779,471.824
47.3839703,8.5451779,471.824
47.3839703,8.5451779,471.824
47.3839703,8.5451779,471.824
47.3839683,8.5451774,471.891
47.3839683,8.5451774,471.891
47.3839683,8.5451774,471.891
47.3839683,8.5451774,471.891
47.3839683,8.5451774,471.891
47.3839683,8.5451774,471.891
47.3839669,8.5451779,471.857
47.3839669,8.5451779,471.857
47.3839669,8.5451779,471.857
47.3839669,8.5451779,471.857
47.3839669,8.5451779,471.857
47.3839669,8.5451779,471.857
47.3839655,8.5451784,471.825
47.3839655,8.5451784,471.825
47.3839655,8.5451784,471.825
47.3839655,8.5451784,471.825
47.3839655,8.5451784,471.825
47.3839655,8.5451784,471.825
47.3839642,8.5451787,471.847
47.3839642,8.5451787,471.847
47.3839642,8.5451787,471.847
47.3839642,8.5451787,471.847
47.3839642,8.5451787,471.847
47.3839642,8.5451787,471.847
47.3839631,8.5451792,471.81
47.3839631,8.5451792,471.81
47.3839631,8.5451792,471.81
47.3839631,8.5451792,471.81
47.3839631,8.5451792,471.81
47.3839631,8.5451792,471.81
47.3839624,8.5451806,471.655
47.3839624,8.5451806,471.655
47.3839624,8.5451806,471.655
47.3839624,8.5451806,471.655
47.3839624,8.5451806,471.655
47.3839624,8.5451806,471.655
47.3839611,8.5451803,471.709
47.3839611,8.5451803,471.709
47.3839611,8.5451803,471.709
